post_id,user_id,content_type,text_length,hashtag_count,hashtags,likes,shares,comments,post_time,hour_of_day,day_of_week,follower_count,is_verified,engagement_rate,sentiment_score,sentiment_label
POST_011568,user_03697,video,1040,1,#sports,16,1,0,2025-06-17 11:59:03,11,Tuesday,298,False,0.057,0.868,positive
POST_011569,user_01382,image,180,1,#music,10,3,0,2025-06-10 11:59:03,11,Tuesday,436,False,0.0298,0.966,positive
POST_011570,user_01644,text,240,1,#fashion,0,0,0,2025-04-29 11:59:03,11,Tuesday,0,False,0.0,0.817,positive
POST_011571,user_04697,video,470,3,#fashion|#life|#nature,28,5,2,2025-09-14 11:59:03,11,Sunday,808,False,0.0433,0.848,positive
POST_011572,user_04081,text,430,3,#fitness|#sports|#photography,12,6,0,2025-04-23 11:59:03,11,Wednesday,469,False,0.0384,0.861,positive
POST_011573,user_00750,text,880,2,#life|#fashion,51,2,1,2025-07-24 11:59:03,11,Thursday,4490,False,0.012,0.962,positive
POST_011574,user_02679,text,330,4,#photography|#gaming|#sports|#art,38,15,5,2025-09-09 11:59:03,11,Tuesday,2719,False,0.0213,0.809,positive
POST_011575,user_03256,text,660,3,#art|#life|#food,9,1,0,2025-09-19 11:59:03,11,Friday,526,False,0.019,0.856,positive
POST_011576,user_04407,image,1400,0,,0,0,0,2025-09-13 11:59:03,11,Saturday,5,False,0.0,0.843,positive
POST_011577,user_04199,image,110,1,#art,2,0,0,2025-04-03 11:59:03,11,Thursday,79,False,0.0253,0.567,neutral
POST_011578,user_01692,image,850,1,#nature,4,1,0,2025-05-10 11:59:03,11,Saturday,84,False,0.0595,0.785,positive
POST_011579,user_03041,video,1000,0,,6,0,0,2025-08-12 11:59:03,11,Tuesday,117,False,0.0513,0.731,positive
POST_011580,user_03998,image,180,1,#food,0,0,0,2025-08-19 11:59:03,11,Tuesday,27,True,0.0,0.834,positive
POST_011581,user_01140,text,690,2,#photography|#life,1030,203,36,2025-04-15 11:59:03,11,Tuesday,108839,False,0.0117,0.438,neutral
POST_011582,user_02330,image,430,4,#travel|#fitness|#art|#life,5,0,0,2025-07-01 11:59:03,11,Tuesday,156,False,0.0321,0.868,positive
POST_011583,user_02560,image,70,0,,7,1,0,2025-04-19 11:59:03,11,Saturday,179,True,0.0447,0.923,positive
POST_011584,user_02815,text,80,1,#life,0,0,0,2025-08-22 11:59:03,11,Friday,131,False,0.0,0.767,positive
POST_011585,user_04451,text,440,0,,5,1,0,2025-06-14 11:59:03,11,Saturday,711,False,0.0084,0.764,positive
POST_011586,user_02502,text,1430,2,#fun|#fashion,0,0,0,2025-06-29 11:59:03,11,Sunday,75,False,0.0,0.732,positive
POST_011587,user_04565,image,20,0,,1,0,0,2025-05-18 11:59:03,11,Sunday,114,False,0.0088,0.833,positive
POST_011588,user_04819,video,340,1,#fun,1,0,0,2025-05-03 11:59:03,11,Saturday,20,False,0.05,0.819,positive
POST_011589,user_01168,text,790,1,#fun,42,4,3,2025-07-17 11:59:03,11,Thursday,3962,False,0.0124,0.881,positive
POST_011590,user_01849,text,1740,3,#nature|#sports|#work,28,1,1,2025-05-17 11:59:03,11,Saturday,3521,False,0.0085,0.83,positive
POST_011591,user_04728,link,60,1,#fun,6,2,0,2025-06-14 11:59:03,11,Saturday,602,False,0.0133,0.684,positive
POST_011592,user_01681,image,90,1,#gaming,15,1,0,2025-06-06 11:59:03,11,Friday,512,False,0.0312,0.99,positive
POST_011593,user_00391,text,20,1,#work,16,2,1,2025-04-05 11:59:03,11,Saturday,961,False,0.0198,0.829,positive
POST_011594,user_03424,video,100,0,,11,0,0,2025-07-10 11:59:03,11,Thursday,201,False,0.0547,0.667,positive
POST_011595,user_03185,text,130,2,#nature|#work,0,0,0,2025-08-04 11:59:03,11,Monday,17,False,0.0,0.919,positive
POST_011596,user_03549,text,140,1,#art,15,3,0,2025-06-25 11:59:03,11,Wednesday,1719,False,0.0105,0.786,positive
POST_011597,user_04541,link,840,2,#work|#fitness,0,0,0,2025-06-19 11:59:03,11,Thursday,9,False,0.0,0.797,positive
POST_011598,user_04383,image,110,4,#life|#sports|#work|#fitness,1,0,0,2025-06-04 11:59:03,11,Wednesday,56,False,0.0179,0.947,positive
POST_011599,user_01369,text,160,1,#fitness,2,0,0,2025-07-05 11:59:03,11,Saturday,170,False,0.0118,0.721,positive
POST_011600,user_03277,link,2840,0,,3,0,0,2025-08-21 11:59:03,11,Thursday,482,False,0.0062,0.823,positive
POST_011601,user_00792,text,100,1,#gaming,0,0,0,2025-06-27 11:59:03,11,Friday,0,False,0.0,0.464,neutral
POST_011602,user_00758,text,40,1,#art,2,1,0,2025-06-05 11:59:03,11,Thursday,23,False,0.1304,0.856,positive
POST_011603,user_02653,image,910,2,#food|#fashion,95,28,1,2025-06-01 11:59:03,11,Sunday,3743,False,0.0331,0.689,positive
POST_011604,user_04610,text,730,4,#gaming|#food|#nature|#work,1,0,0,2025-08-07 11:59:03,11,Thursday,50,False,0.02,0.585,neutral
POST_011605,user_00912,text,220,1,#fun,1,0,0,2025-08-18 11:59:03,11,Monday,35,False,0.0286,0.561,neutral
POST_011606,user_02031,video,40,1,#work,1,0,0,2025-07-18 11:59:03,11,Friday,29,False,0.0345,0.656,positive
POST_011607,user_01027,video,70,2,#art|#music,5,0,0,2025-07-07 11:59:03,11,Monday,144,False,0.0347,0.817,positive
POST_011608,user_02914,video,20,0,,2,0,0,2025-09-08 11:59:03,11,Monday,48,False,0.0417,0.899,positive
POST_011609,user_04610,image,1470,3,#fitness|#travel|#life,2,0,0,2025-06-29 11:59:03,11,Sunday,50,False,0.04,0.934,positive
POST_011610,user_02821,video,590,2,#fitness|#photography,0,0,0,2025-08-10 11:59:03,11,Sunday,24,False,0.0,0.676,positive
POST_011611,user_04768,text,160,3,#news|#fun|#photography,0,0,0,2025-04-16 11:59:03,11,Wednesday,24,False,0.0,0.519,neutral
POST_011612,user_03018,image,10,3,#fun|#news|#life,0,0,0,2025-07-14 11:59:03,11,Monday,55,False,0.0,0.899,positive
POST_011613,user_04621,image,620,1,#music,17,1,0,2025-06-01 11:59:03,11,Sunday,505,False,0.0356,0.825,positive
POST_011614,user_00618,text,390,1,#work,2,0,0,2025-04-21 11:59:03,11,Monday,295,False,0.0068,0.964,positive
POST_011615,user_04638,image,500,1,#travel,4,0,0,2025-08-14 11:59:03,11,Thursday,75,False,0.0533,0.904,positive
POST_011616,user_04486,text,340,2,#work|#sports,1,0,0,2025-07-10 11:59:03,11,Thursday,57,False,0.0175,0.744,positive
POST_011617,user_00693,text,1940,0,,1,0,0,2025-08-22 11:59:03,11,Friday,71,False,0.0141,0.815,positive
POST_011618,user_03777,image,550,2,#fashion|#work,4,0,0,2025-04-01 11:59:03,11,Tuesday,179,False,0.0223,0.911,positive
POST_011619,user_03889,text,70,1,#fashion,0,0,0,2025-04-24 11:59:03,11,Thursday,8,False,0.0,0.834,positive
POST_011620,user_01076,image,600,2,#life|#fitness,140,44,2,2025-04-29 11:59:03,11,Tuesday,5489,False,0.0339,0.549,neutral
POST_011621,user_04168,text,170,4,#fashion|#fun|#photography|#news,0,0,0,2025-08-08 11:59:03,11,Friday,1,False,0.0,0.68,positive
POST_011622,user_03117,link,20,0,,5,0,0,2025-04-12 11:59:03,11,Saturday,15,False,0.3333,0.802,positive
POST_011623,user_04941,image,600,2,#fitness|#tech,0,0,0,2025-05-27 11:59:03,11,Tuesday,17,False,0.0,0.665,positive
POST_011624,user_02644,text,220,4,#travel|#tech|#fashion|#fun,0,0,0,2025-09-24 11:59:03,11,Wednesday,128,False,0.0,0.908,positive
POST_011625,user_03629,text,1330,1,#life,0,0,0,2025-04-21 11:59:03,11,Monday,111,False,0.0,0.791,positive
POST_011626,user_02930,text,1000,2,#news|#travel,39,8,2,2025-06-04 11:59:03,11,Wednesday,106,False,0.4623,0.751,positive
POST_011627,user_01707,text,1180,1,#nature,1,0,0,2025-06-11 11:59:03,11,Wednesday,78,False,0.0128,0.572,neutral
POST_011628,user_04290,video,390,5,#fun|#sports|#news|#art|#nature,0,0,0,2025-04-02 11:59:03,11,Wednesday,2,False,0.0,0.799,positive
POST_011629,user_04367,text,370,2,#gaming|#nature,1,0,0,2025-04-15 11:59:03,11,Tuesday,110,False,0.0091,0.658,positive
POST_011630,user_02434,text,1430,2,#fitness|#photography,0,0,0,2025-06-14 11:59:03,11,Saturday,40,False,0.0,0.607,positive
POST_011631,user_00761,link,660,1,#tech,0,0,0,2025-07-17 11:59:03,11,Thursday,50,False,0.0,0.591,neutral
POST_011632,user_04353,video,540,1,#fitness,4,0,0,2025-04-23 11:59:03,11,Wednesday,61,False,0.0656,0.735,positive
POST_011633,user_04444,link,300,0,,0,0,0,2025-05-01 11:59:03,11,Thursday,116,False,0.0,0.621,positive
POST_011634,user_03150,video,20,1,#travel,20,2,0,2025-04-21 11:59:03,11,Monday,528,False,0.0417,0.78,positive
POST_011635,user_03560,text,310,1,#sports,0,0,0,2025-05-18 11:59:03,11,Sunday,1,False,0.0,0.824,positive
POST_011636,user_02650,image,80,2,#food|#music,1,0,0,2025-08-11 11:59:03,11,Monday,120,False,0.0083,0.605,positive
POST_011637,user_01612,text,100,2,#fun|#photography,1,0,0,2025-06-24 11:59:03,11,Tuesday,12,False,0.0833,0.912,positive
POST_011638,user_03794,image,870,2,#gaming|#photography,1,0,0,2025-04-13 11:59:03,11,Sunday,66,False,0.0152,0.613,positive
POST_011639,user_03720,image,400,0,,0,0,0,2025-08-17 11:59:03,11,Sunday,1,False,0.0,0.596,neutral
POST_011640,user_02682,image,320,2,#art|#gaming,1,0,0,2025-05-29 11:59:03,11,Thursday,31,False,0.0323,0.426,neutral
POST_011641,user_02860,image,20,3,#fashion|#travel|#food,1,0,0,2025-04-25 11:59:03,11,Friday,160,False,0.0063,0.576,neutral
POST_011642,user_04239,text,120,1,#work,15,6,0,2025-09-20 11:59:03,11,Saturday,1385,False,0.0152,0.862,positive
POST_011643,user_00160,image,510,1,#photography,1,0,0,2025-09-23 11:59:03,11,Tuesday,63,False,0.0159,0.81,positive
POST_011644,user_03741,image,80,3,#music|#nature|#gaming,22,4,0,2025-09-12 11:59:03,11,Friday,1080,False,0.0241,0.938,positive
POST_011645,user_01925,video,1150,0,,1,0,0,2025-06-17 11:59:03,11,Tuesday,21,True,0.0476,0.774,positive
POST_011646,user_01722,text,130,1,#art,0,0,0,2025-07-31 11:59:03,11,Thursday,102,False,0.0,0.783,positive
POST_011647,user_01590,image,900,0,,1,0,0,2025-05-06 11:59:03,11,Tuesday,58,False,0.0172,0.97,positive
POST_011648,user_01951,text,330,1,#fashion,1,0,0,2025-08-19 11:59:03,11,Tuesday,46,False,0.0217,0.583,neutral
POST_011649,user_04438,image,440,3,#nature|#fun|#news,2,0,0,2025-04-07 11:59:03,11,Monday,86,False,0.0233,0.836,positive
POST_011650,user_04366,video,130,3,#news|#fun|#tech,18,2,0,2025-07-19 11:59:03,11,Saturday,666,False,0.03,0.743,positive
POST_011651,user_02742,text,120,0,,3,0,0,2025-04-20 11:59:03,11,Sunday,200,True,0.015,0.916,positive
POST_011652,user_00623,text,230,2,#tech|#food,9,1,1,2025-08-11 11:59:03,11,Monday,977,False,0.0113,0.712,positive
POST_011653,user_02399,text,90,1,#work,0,0,0,2025-05-29 11:59:03,11,Thursday,45,False,0.0,0.876,positive
POST_011654,user_03999,image,150,1,#food,1,0,0,2025-08-29 11:59:03,11,Friday,31,False,0.0323,0.729,positive
POST_011655,user_04844,text,440,2,#travel|#nature,5,0,0,2025-04-17 11:59:03,11,Thursday,607,False,0.0082,0.714,positive
POST_011656,user_02538,image,220,2,#news|#nature,0,0,0,2025-07-09 11:59:03,11,Wednesday,11,False,0.0,0.811,positive
POST_011657,user_04360,text,20,0,,23,3,0,2025-08-17 11:59:03,11,Sunday,2292,False,0.0113,0.835,positive
POST_011658,user_03597,video,310,1,#fashion,2,0,0,2025-06-13 11:59:03,11,Friday,39,False,0.0513,0.469,neutral
POST_011659,user_03019,image,190,1,#tech,4,0,0,2025-04-30 11:59:03,11,Wednesday,299,False,0.0134,0.563,neutral
POST_011660,user_00440,image,1730,2,#life|#fitness,13,5,0,2025-05-02 11:59:03,11,Friday,530,False,0.034,0.883,positive
POST_011661,user_02026,text,110,2,#food|#travel,1,0,0,2025-09-08 11:59:03,11,Monday,44,False,0.0227,0.76,positive
POST_011662,user_04659,video,550,2,#food|#fun,0,0,0,2025-09-28 11:59:03,11,Sunday,51,False,0.0,0.902,positive
POST_011663,user_01325,text,1410,2,#photography|#work,3,0,0,2025-08-09 11:59:03,11,Saturday,488,False,0.0061,0.645,positive
POST_011664,user_04256,image,460,2,#food|#photography,0,0,0,2025-04-27 11:59:03,11,Sunday,19,False,0.0,0.666,positive
POST_011665,user_03274,image,300,2,#photography|#sports,28,5,0,2025-09-20 11:59:03,11,Saturday,1211,False,0.0273,0.998,positive
POST_011666,user_02631,text,80,1,#art,1,0,0,2025-07-17 11:59:03,11,Thursday,200,False,0.005,0.332,negative
POST_011667,user_00834,link,350,1,#life,18,1,0,2025-07-19 11:59:03,11,Saturday,241,False,0.0788,0.853,positive
POST_011668,user_04296,text,240,2,#art|#tech,6,0,0,2025-04-27 11:59:03,11,Sunday,651,False,0.0092,0.755,positive
POST_011669,user_01214,image,890,0,,8,2,0,2025-04-21 11:59:03,11,Monday,344,False,0.0291,0.896,positive
POST_011670,user_03878,video,60,0,,0,0,0,2025-06-15 11:59:03,11,Sunday,4,False,0.0,0.971,positive
POST_011671,user_04974,video,770,1,#art,8,0,0,2025-04-06 11:59:03,11,Sunday,123,False,0.065,0.907,positive
POST_011672,user_03853,text,40,1,#gaming,0,0,0,2025-05-08 11:59:03,11,Thursday,61,False,0.0,0.615,positive
POST_011673,user_04356,video,110,1,#food,0,0,0,2025-08-26 11:59:03,11,Tuesday,64,False,0.0,0.765,positive
POST_011674,user_00776,text,830,0,,19,3,0,2025-08-05 11:59:03,11,Tuesday,1718,False,0.0128,0.818,positive
POST_011675,user_01797,video,60,2,#art|#photography,0,0,0,2025-06-17 11:59:03,11,Tuesday,2,False,0.0,0.531,neutral
POST_011676,user_03060,text,550,1,#nature,0,0,0,2025-05-11 11:59:03,11,Sunday,10,True,0.0,0.552,neutral
POST_011677,user_00608,image,50,1,#news,4,0,0,2025-08-25 11:59:03,11,Monday,191,False,0.0209,0.86,positive
POST_011678,user_02866,text,60,2,#music|#fun,1,0,0,2025-08-04 11:59:03,11,Monday,19,False,0.0526,0.935,positive
POST_011679,user_00238,link,640,1,#fun,0,0,0,2025-08-03 11:59:03,11,Sunday,30,False,0.0,0.468,neutral
POST_011680,user_04470,text,180,0,,10,1,0,2025-07-28 11:59:03,11,Monday,1205,False,0.0091,0.907,positive
POST_011681,user_03920,video,190,1,#photography,0,0,0,2025-04-19 11:59:03,11,Saturday,54,False,0.0,0.679,positive
POST_011682,user_03656,link,40,1,#work,0,0,0,2025-05-17 11:59:03,11,Saturday,11,False,0.0,0.72,positive
POST_011683,user_01943,text,1940,2,#music|#photography,0,0,0,2025-06-18 11:59:03,11,Wednesday,0,False,0.0,0.733,positive
POST_011684,user_03536,video,270,0,,3,0,0,2025-09-10 11:59:03,11,Wednesday,166,False,0.0181,0.894,positive
POST_011685,user_01606,text,180,1,#food,0,0,0,2025-07-05 11:59:03,11,Saturday,6,False,0.0,0.885,positive
POST_011686,user_03520,text,370,3,#fun|#news|#travel,0,0,0,2025-06-13 11:59:03,11,Friday,7,False,0.0,0.81,positive
POST_011687,user_03401,image,800,4,#nature|#fun|#art|#news,1,0,0,2025-09-10 11:59:03,11,Wednesday,15,False,0.0667,0.658,positive
POST_011688,user_01746,text,1540,2,#art|#fashion,6,2,0,2025-06-16 11:59:03,11,Monday,587,False,0.0136,0.326,negative
POST_011689,user_04309,text,150,0,,0,0,0,2025-06-26 11:59:03,11,Thursday,62,True,0.0,0.942,positive
POST_011690,user_02880,link,710,2,#art|#food,0,0,0,2025-08-27 11:59:03,11,Wednesday,19,False,0.0,0.737,positive
POST_011691,user_01747,image,820,3,#gaming|#nature|#photography,3,0,0,2025-04-22 11:59:03,11,Tuesday,96,False,0.0312,0.605,positive
POST_011692,user_03192,image,340,0,,0,0,0,2025-06-12 11:59:03,11,Thursday,1,False,0.0,0.948,positive
POST_011693,user_00201,video,1460,0,,1,0,0,2025-06-09 11:59:03,11,Monday,106,False,0.0094,0.858,positive
POST_011694,user_01850,video,410,0,,64,8,3,2025-06-08 11:59:03,11,Sunday,1775,False,0.0423,0.715,positive
POST_011695,user_01343,image,1780,1,#fashion,3,0,0,2025-04-17 11:59:03,11,Thursday,86,False,0.0349,0.555,neutral
POST_011696,user_02975,image,40,0,,4,0,0,2025-05-23 11:59:03,11,Friday,149,False,0.0268,0.404,neutral
POST_011697,user_03313,image,10,3,#sports|#nature|#fitness,2,0,0,2025-07-27 11:59:03,11,Sunday,90,False,0.0222,0.849,positive
POST_011698,user_02181,link,670,1,#life,4,1,0,2025-06-26 11:59:03,11,Thursday,256,False,0.0195,0.924,positive
POST_011699,user_00901,video,190,2,#news|#music,0,0,0,2025-07-25 11:59:03,11,Friday,12,False,0.0,0.576,neutral
POST_011700,user_02061,video,340,2,#gaming|#fitness,6,4,0,2025-05-10 11:59:03,11,Saturday,97,False,0.1031,0.976,positive
POST_011701,user_03003,text,220,0,,1,0,0,2025-06-15 11:59:03,11,Sunday,31,False,0.0323,0.92,positive
POST_011702,user_03454,image,2160,3,#fun|#travel|#fashion,45,3,0,2025-08-03 11:59:03,11,Sunday,2050,False,0.0234,0.661,positive
POST_011703,user_03361,video,700,1,#nature,30,4,1,2025-08-02 11:59:03,11,Saturday,922,False,0.038,0.928,positive
POST_011704,user_00497,link,140,2,#travel|#sports,0,0,0,2025-05-10 11:59:03,11,Saturday,8,False,0.0,0.735,positive
POST_011705,user_04725,text,160,1,#art,177,13,4,2025-04-19 11:59:03,11,Saturday,16201,False,0.012,0.57,neutral
POST_011706,user_01816,image,740,1,#fashion,0,0,0,2025-09-16 11:59:03,11,Tuesday,7,False,0.0,0.852,positive
POST_011707,user_04431,image,10,4,#photography|#fitness|#fashion|#sports,48,8,4,2025-05-14 11:59:03,11,Wednesday,2280,False,0.0263,0.77,positive
POST_011708,user_02031,image,2270,1,#tech,2,0,0,2025-04-14 11:59:03,11,Monday,29,False,0.069,0.542,neutral
POST_011709,user_01777,video,190,1,#fashion,3,0,0,2025-08-25 11:59:03,11,Monday,85,False,0.0353,0.575,neutral
POST_011710,user_03369,text,50,3,#fun|#music|#photography,0,0,0,2025-08-21 11:59:03,11,Thursday,31,False,0.0,0.886,positive
POST_011711,user_02730,text,150,1,#gaming,0,0,0,2025-06-23 11:59:03,11,Monday,11,False,0.0,0.927,positive
POST_011712,user_04446,video,330,3,#art|#photography|#nature,0,0,0,2025-07-18 11:59:03,11,Friday,4,False,0.0,0.779,positive
POST_011713,user_03831,image,630,1,#food,0,0,0,2025-05-13 11:59:03,11,Tuesday,65,False,0.0,0.975,positive
POST_011714,user_00974,link,440,2,#music|#fitness,152,29,32,2025-06-16 11:59:03,11,Monday,16652,False,0.0128,0.77,positive
POST_011715,user_02027,video,980,2,#news|#art,5,0,0,2025-07-27 11:59:03,11,Sunday,94,False,0.0532,0.715,positive
POST_011716,user_00629,link,1230,2,#work|#life,2,0,0,2025-07-05 11:59:03,11,Saturday,77,False,0.026,0.758,positive
POST_011717,user_02621,text,380,0,,1,0,0,2025-08-24 11:59:03,11,Sunday,23,True,0.0435,0.848,positive
POST_011718,user_02968,text,630,1,#fun,3,0,0,2025-05-13 11:59:03,11,Tuesday,59,False,0.0508,0.731,positive
POST_011719,user_04384,video,450,3,#fitness|#nature|#life,42,12,2,2025-07-13 11:59:03,11,Sunday,1042,False,0.0537,0.769,positive
POST_011720,user_00707,image,220,1,#art,0,0,0,2025-04-14 11:59:03,11,Monday,154,False,0.0,0.918,positive
POST_011721,user_00412,text,570,0,,1,0,0,2025-05-27 11:59:03,11,Tuesday,248,False,0.004,0.683,positive
POST_011722,user_03656,video,820,5,#gaming|#travel|#fitness|#life|#nature,0,0,0,2025-05-28 11:59:03,11,Wednesday,11,False,0.0,0.659,positive
POST_011723,user_03664,text,220,0,,0,0,0,2025-06-09 11:59:03,11,Monday,46,False,0.0,0.572,neutral
POST_011724,user_03154,text,280,0,,2,0,0,2025-06-15 11:59:03,11,Sunday,220,False,0.0091,0.846,positive
POST_011725,user_02221,video,210,2,#art|#gaming,0,0,0,2025-04-23 11:59:03,11,Wednesday,5,False,0.0,0.969,positive
POST_011726,user_04147,text,400,2,#gaming|#music,0,0,0,2025-07-20 11:59:03,11,Sunday,32,False,0.0,0.811,positive
POST_011727,user_00078,text,130,0,,4,1,0,2025-08-29 11:59:03,11,Friday,133,False,0.0376,0.481,neutral
POST_011728,user_00579,image,380,3,#fun|#life|#music,4,0,0,2025-06-13 11:59:03,11,Friday,61,False,0.0656,0.59,neutral
POST_011729,user_03676,image,1160,2,#fashion|#tech,3,1,0,2025-07-27 11:59:03,11,Sunday,204,False,0.0196,0.774,positive
POST_011730,user_02497,text,1410,3,#nature|#news|#food,0,0,0,2025-06-26 11:59:03,11,Thursday,34,False,0.0,0.923,positive
POST_011731,user_04582,link,150,1,#gaming,27,5,0,2025-05-10 11:59:03,11,Saturday,2721,False,0.0118,0.769,positive
POST_011732,user_01746,text,630,1,#life,5,0,0,2025-05-15 11:59:03,11,Thursday,587,False,0.0085,0.625,positive
POST_011733,user_00282,image,1030,0,,2,0,0,2025-06-26 11:59:03,11,Thursday,36,False,0.0556,0.6,positive
POST_011734,user_03318,video,90,4,#fun|#art|#tech|#food,5,1,0,2025-07-19 11:59:03,11,Saturday,94,False,0.0638,0.629,positive
POST_011735,user_04069,video,440,4,#art|#life|#news|#food,7,0,0,2025-09-25 11:59:03,11,Thursday,266,False,0.0263,0.806,positive
POST_011736,user_02615,video,50,2,#travel|#tech,23,5,0,2025-05-19 11:59:03,11,Monday,633,False,0.0442,0.842,positive
POST_011737,user_00707,text,150,0,,2,0,0,2025-05-13 11:59:03,11,Tuesday,154,False,0.013,0.821,positive
POST_011738,user_01784,text,110,0,,1,0,0,2025-08-11 11:59:03,11,Monday,60,False,0.0167,0.796,positive
POST_011739,user_04307,image,300,0,,0,0,0,2025-05-11 11:59:03,11,Sunday,1,False,0.0,0.839,positive
POST_011740,user_04352,video,80,0,,0,0,0,2025-07-25 11:59:03,11,Friday,56,False,0.0,0.38,negative
POST_011741,user_03542,text,1340,1,#music,0,0,0,2025-06-23 11:59:03,11,Monday,75,False,0.0,0.809,positive
POST_011742,user_02188,image,640,1,#fun,4,0,0,2025-04-15 11:59:03,11,Tuesday,156,False,0.0256,0.824,positive
POST_011743,user_00454,image,480,4,#fashion|#travel|#music|#photography,0,0,0,2025-08-05 11:59:03,11,Tuesday,18,False,0.0,0.653,positive
POST_011744,user_04999,image,150,2,#gaming|#art,1,0,0,2025-05-18 11:59:03,11,Sunday,52,False,0.0192,0.509,neutral
POST_011745,user_01971,image,120,2,#gaming|#fitness,1,0,0,2025-07-01 11:59:03,11,Tuesday,30,False,0.0333,0.834,positive
POST_011746,user_01967,text,680,3,#fashion|#gaming|#nature,0,0,0,2025-04-13 11:59:03,11,Sunday,4,False,0.0,0.576,neutral
POST_011747,user_03640,video,940,2,#fashion|#life,14,3,0,2025-06-23 11:59:03,11,Monday,332,False,0.0512,0.918,positive
POST_011748,user_00044,image,670,1,#gaming,10,1,0,2025-08-03 11:59:03,11,Sunday,354,False,0.0311,0.673,positive
POST_011749,user_03703,text,410,1,#tech,0,0,0,2025-04-26 11:59:03,11,Saturday,161,False,0.0,0.844,positive
POST_011750,user_03510,image,240,3,#music|#nature|#fun,0,0,0,2025-09-02 11:59:03,11,Tuesday,83,False,0.0,0.631,positive
POST_011751,user_02985,link,360,0,,7,1,0,2025-07-17 11:59:03,11,Thursday,636,False,0.0126,0.764,positive
